"id","tyc","gaia","hyg","hip","hd","hr","gl","bayer","flam","con","proper","ra","dec","pos_src","dist","x0","y0","z0","dist_src","mag","absmag","ci","mag_src","rv","rv_src","pm_ra","pm_dec","pm_src","vx","vy","vz","spect","spect_src"
"589973","3774-2113-1","1001083179355501440","32403","32489","48432","2477","","","13","Lyn","","6.78041896","57.16917667","T","67.0799","-7.379","35.612","56.366","G_R3","5.34","1.207","0.964","HIP","18.353","G_R3","14.505","-38.472","G_R3","-8.621","18.873","8.789","K0III","T"
"592448","3398-2490-1","990869987643774336","32476","32562","48781","2487","","Psi-6","57","Aur","","6.79432718","48.78947389","T","124.8112","-16.977","80.457","93.895","G_R3","5.22","-0.261","1.131","HIP","-10.891","G_R3","3.988","4.748","G_R3","-0.391","-9.575","-6.342","K1III","T"
"591565","7627-2519-1","5577192609282436480","32451","32537","49591","2518","","","","Pup","","6.78927784","-37.92969838","T","98.3971","-15.923","75.961","-60.484","G_R3","5.27","0.305","-0.078","HIP","47.0","HYG","-9.822","-9.99","G_R3","-2.534","34.42","-32.566","B8/9 V","T"
"593022","152-2580-1","3126448158102337920","32492","32578","49293","2506","","","18","Mon","","6.79768007","2.41216003","T","120.8547","-25.0336","118.1244","5.0862","G_R3","4.48","-0.931","1.099","HIP","11.0","HYG","-17.309","-15.921","G_R3","7.343","13.183","-8.65","K0 III","T"
"593995","8899-2202-1","","32521","32607","50241","2550","Gl 248","Alp","","Pic","","6.80318173","-61.94132165","T","29.6033","-2.906","13.618","-26.124","HIP","3.24","0.883","0.225","HIP","20.6","HYG","-68.39","242.03","HYG","1.107","40.792","-2.203","A5/7 III/V","T"
"596340","5950-2337-1","2948822157713652096","32591","32677","49662","2522","","","","CMa","","6.81603766","-15.14471225","T","162.0837","-33.171","152.898","-42.346","G_R3","5.39","-0.659","-0.096","HIP","23.0","HYG","-3.941","-2.377","G_R3","-1.647","21.872","-7.772","B7 IV","T"
"592328","5379-2816-1","3098523380258573952","32472","32558","49331","2508","","","","Mon","","6.7936727","-8.99849968","T","907.4008","-184.885","876.956","-141.925","G_R3","5.08","-4.709","1.795","HIP","24.0","HYG","-4.843","1.222","G_R3","15.324","28.297","1.438","K5 III","T"
"591490","747-2464-1","3134103267293244416","32447","32533","49161","2503","","","17","Mon","","6.78884181","8.03725286","T","156.7813","-31.833","151.943","21.921","G_R3","4.77","-1.206","1.396","HIP","46.253","G_R3","-24.428","-11.916","G_R3","8.124","49.76","-2.302","K4III","T"
"598862","7092-2576-1","5583216215017531648","32672","32759","50013","2538","","Kap","13","CMa","","6.830683","-32.508478","HIP_X","207.0376","-37.672","170.485","-111.267","G_R3","3.5","-3.08","-0.116","HIP","14.0","HYG","-8.957","4.464","G_R3","5.528","15.724","-3.829","B1.5IVne","HYG"
"598909","8536-794-1","5498380887112159488","32675","32761","50337","2554","","","","Car","","6.8309209","-53.62244777","T","184.2959","-23.591","106.73","-148.381","G_R3","4.41","-1.918","0.899","HIP","25.944","G_R3","-2.387","18.75","G_R3","-4.131","28.353","-11.173","G6 II","T"
"599169","8125-2314-1","5502164890740285696","32682","32768","50310","2553","","Tau","","Pup","","6.83226906","-50.61455277","T","53.3114","-7.3122","33.028","-41.2048","G_R3","2.94","-0.694","1.207","HIP","36.0","HYG","32.618","-69.566","G_R3","-10.049","7.254","-38.98","K1 III","T"
"599084","8117-1539-1","5557816190743628416","32679","32765","50223","2548","Gl 249.1","","","Pup","","6.83183762","-46.61456092","T","25.2102","-3.741","16.908","-18.321","G_R3","5.14","3.132","0.46","HIP","20.831","G_R3","-0.932","373.786","G_R3","-9.997","45.693","15.545","F5 V","T"
"602226","4359-2044-1","1102797861873269504","32778","32864","48879","2490","","","42","Cam","","6.84919124","67.57194062","T","239.9441","-20.185","89.291","221.795","G_R3","5.14","-1.761","-0.152","HIP","5.0","HYG","0.704","4.757","G_R3","-0.099","-3.194","6.686","B3IV","T"
"601610","2950-1863-1","951619690275198720","32758","32844","49520","2516","","Psi-7","58","Aur","","6.8460953","41.78123273","T","104.0877","-17.053","75.721","69.352","G_R3","4.99","-0.097","1.256","HIP","59.646","G_R3","-25.542","-137.253","G_R3","-7.391","90.181","-10.76","K3III","T"
"601938","7096-2300-1","5579392388451841152","32769","32855","50235","2549","","","","Pup","","6.84787545","-34.36731945","T","274.9508","-49.965","221.386","-155.209","G_R3","4.99","-2.206","1.379","HIP","31.222","G_R3","3.452","1.129","G_R3","-10.245","24.96","-16.41","K2/3 III","T"
"603683","9182-1412-1","5266581089830743296","32826","32912","51557","2602","","Iot","","Vol","","6.85749627","-70.96341027","T","178.311","-12.947","56.701","-168.559","G_R3","5.41","-0.846","-0.11","HIP","24.396","G_R3","2.988","25.636","G_R3","-8.794","27.165","-15.994","B7 III","T"
"603983","1343-2919-1","3378384205173636352","32834","32921","49908","2529","","","36","Gem","","6.85917931","21.7611431","T","131.3066","-27.2","118.877","48.68","G_R3","5.28","-0.311","-0.02","HIP","40.409","G_R3","-5.719","-35.781","G_R3","-6.742","45.427","-5.704","A2V","T"
"608654","3778-1982-1","1002469148121650944","32961","33048","49618","2520","","","14","Lyn","","6.88473541","59.44854633","T","149.2537","-17.416","73.841","128.533","HIP","5.34","-0.53","0.675","HIP","13.0","HYG","-10.84","-45.93","HYG","-0.476","35.43","-5.323","G4III+A2V","T"
"607710","2444-1113-1","939307084189685248","32932","33018","50019","2540","","The","34","Gem","","6.87981625","33.96125471","T","59.2766","-11.225","47.866","33.114","G_R3","3.6","-0.264","0.102","HIP","33.369","G_R3","-1.705","-47.193","G_R3","-7.544","34.268","7.642","A2I","T"
"610022","5958-3292-1","2932263546963330176","33005","33092","50707","2571","","","15","CMa","","6.892474","-20.224254","HIP_X","372.8505","-81.004","340.357","-128.893","G_R3","4.82","-3.038","-0.212","HIP","28.0","HYG","-5.838","4.56","G_R3","3.31","30.659","-2.117","B1Ib","HYG"
"610475","4359-2043-1","1103352844667317632","33017","33104","49340","2511","","","43","Cam","","6.89506869","68.88831037","T","284.3186","-23.778","99.609","265.235","G_R3","5.11","-2.159","-0.114","HIP","-21.0","HYG","4.87","7.705","G_R3","-2.379","-18.304","-15.85","B7IV","T"
"611892","5388-2234-1","2952868119987647744","33073","33160","50778","2574","","The","14","CMa","","6.90316591","-12.03863013","T","82.8669","-18.985","78.789","-17.284","G_R3","4.08","-0.512","1.418","HIP","97.0","HYG","-136.654","-14.322","G_R3","30.24","103.661","-25.734","K3/4 III","T"
"611703","6522-3271-1","2921973698674974592","33065","33152","50877","2580","","Omi-1","16","CMa","","6.90220948","-24.18421182","T","777.0435","-165.875","689.164","-318.333","G_R3","3.89","-5.562","1.74","HIP","36.0","HYG","-3.771","4.066","G_R3","4.384","41.145","-1.085","K3 IAB","T"
"612548","4801-4454-1","3112328882615048192","33097","33184","50747","2572","","","","Mon","","6.90685047","-1.1269843","T","176.916","-41.6002","171.9206","-3.4797","G_R3","5.44","-0.799","0.167","HIP","-9.0","HYG","16.373","-13.167","G_R3","-11.179","-12.186","-10.864","A2/3 III","T"
"613222","760-2586-1","","33115","33202","50635","2564","GJ 9220A","","38","Gem","","6.91073211","13.17782101","T","25.6279","-5.893","24.247","5.843","HIP","4.73","2.686","0.321","HIP","14.8","HYG","70.19","-77.79","HYG","-12.198","14.082","-5.828","F0V","T"
"616125","5958-3291-1","2932346628813365504","33215","33302","51199","2590","","Pi","19","CMa","","6.92706392","-20.13649738","T","29.7858","-6.721","27.145","-10.254","G_R3","4.66","2.29","0.374","HIP","-1.443","G_R3","51.109","39.971","G_R3","-7.146","-1.163","5.795","F2 IV/V","T"
"617583","5967-2618-1","2934094096385049728","33260","33347","51309","2596","","Iot","20","CMa","","6.93561805","-17.05423768","T","1057.8964","-245.261","981.189","-310.257","G_R3","4.36","-5.762","-0.063","HIP","41.748","G_R3","-3.547","3.19","G_R3","6.441","47.586","3.049","B3 IB/II","T"
"616580","6522-3269-1","2922717243412685056","33229","33316","51283","2595","","","","CMa","","6.929702","-22.941439","HIP_X","658.4674","-146.139","588.512","-256.664","G_R3","5.29","-3.803","-0.163","HIP","38.0","HYG","-3.741","3.973","G_R3","1.735","41.469","-3.391","B2/B3III","HYG"
"617501","5392-913-1","2949326146358060416","33258","33345","51250","2593","","Mu","18","CMa","","6.93517958","-14.0434681","T","292.2338","-68.718","275.045","-70.913","G_R3","5.0","-2.329","1.182","HIP","18.269","G_R3","-1.106","6.383","G_R3","-3.329","19.648","4.145","K2/3 III","T"
"618013","8122-1697-1","5509137443727960832","33270","33357","51799","2608","","","","Pup","","6.93777519","-48.72114192","T","360.6574","-57.83","230.8","-271.037","G_R3","4.94","-2.845","1.668","HIP","22.0","HYG","1.103","8.16","G_R3","-7.905","23.79","-7.329","M1 III","T"
"621926","6526-2428-1","2921519634732224000","33391","33478","51733","2607","","","","CMa","","6.95942272","-24.63081545","T","40.4634","-9.1419","35.6281","-16.8642","G_R3","5.45","2.415","0.39","HIP","20.0","HYG","-46.011","93.386","G_R3","2.175","27.035","7.948","F3 V","T"
"618965","9388-1630-1","5211241295215037696","33297","33384","54239","2689","","The","","Men","","6.9429095","-79.42019279","T","118.1588","-5.301","21.037","-116.15","G_R3","5.45","0.088","0.041","HIP","6.0","HYG","-2.27","-1.24","G_R3","1.131","0.717","-6.026","B9.5/A0 III/IV","T"
"621090","3779-1730-1","","33362","33449","50522","2560","","","15","Lyn","","6.95461092","58.42274437","T","54.6747","-7.081","27.741","46.579","HIP","4.35","0.661","0.85","HIP","9.0","HYG","6.58","-123.53","HYG","-9.564","30.574","-9.098","G5III-IV","T"
"622084","3391-2640-1","953838195501646848","33398","33485","50973","2585","","","16","Lyn","","6.96030739","45.0940984","T","69.4194","-12.191","47.466","49.167","G_R3","4.9","0.693","0.027","HIP","-11.698","G_R3","-21.415","-3.391","G_R3","8.683","-5.48","-9.073","A2V","T"
"624388","7097-2515-1","5579625175681043968","33471","33558","52092","2619","","","","Pup","","6.97363764","-34.11170467","T","180.3849","-37.6577","144.524","-101.1614","G_R3","5.07","-1.211","-0.154","HIP","19.0","HYG","-10.659","0.71","G_R3","4.768","17.85","-10.153","B4 IV/V","T"
"624992","6535-3619-1","","33492","33579","52089","2618","","Eps","21","CMa","Adhara","6.9770963","-28.97208931","T","124.2236","-27.498","105.142","-60.172","HIP","1.5","-3.971","-0.211","HIP","27.0","HYG","2.63","2.29","HYG","-7.64","23.093","-11.899","B2 II","T"
"628735","9178-929-1","5280799218287640448","33595","33682","53501","2662","GJ 3422","","","Vol","","6.99737092","-67.91644449","T","94.3965","-9.162","34.286","-87.471","G_R3","5.18","0.305","1.396","HIP","40.689","G_R3","-27.467","233.796","G_R3","-17.101","111.61","1.629","K3 III","T"
"634345","6531-3793-1","5610441600394646016","33769","33856","52877","2646","","Sig","22","CMa","Nganurganity","7.02865206","-27.93483318","T","398.6394","-93.703","339.496","-186.749","G_R3","3.49","-4.513","1.729","HIP","22.0","HYG","-5.714","4.89","G_R3","4.086","25.782","-2.142","K4 III","T"
"629394","4530-2010-1","1139835946142603008","33607","33694","49878","2527","","","","Cam","","7.001121","76.97740739","T","58.5641","-3.419","12.746","57.058","G_R3","4.55","0.712","1.365","HIP","-29.404","G_R3","72.948","-13.442","G_R3","-18.786","-8.135","-29.489","K4III","T"
"631791","8130-2235-1","5504850447891220992","33692","33779","53047","2652","","","","Car","","7.01430214","-51.4025886","T","227.7668","-37.29","137.111","-178.011","G_R3","5.14","-1.647","1.652","HIP","6.207","G_R3","-21.396","20.144","G_R3","16.814","26.202","8.717","M1 III","T"
"634978","4826-3284-1","3101299681479856128","33790","33878","52666","2639","","","","Mon","","7.03232915","-5.72205904","T","271.8508","-72.218","260.677","-27.104","G_R3","5.22","-1.952","1.687","HIP","1.307","G_R3","-15.026","6.86","G_R3","18.079","7.273","8.665","K5 III","T"
"636398","1895-2276-1","3380630129471406848","33839","33927","52497","2630","","Ome","42","Gem","","7.04021688","24.21544539","T","284.2626","-69.732","249.696","116.596","G_R3","5.2","-2.069","0.953","HIP","-8.709","G_R3","-7.054","-0.392","G_R3","11.233","-4.885","-4.054","G5II","T"
"637952","4822-3679-1","3101768554465447936","33882","33971","52918","2648","","","19","Mon","","7.048549","-4.239231","HIP_X","382.1561","-103.31","366.841","-28.249","G_R3","4.99","-2.921","-0.195","HIP","117.967","G_R3","-4.02","2.267","G_R3","-24.963","115.506","-4.625","B1V","HYG"
"638286","6523-3722-1","2921635736292220800","33888","33977","53138","2653","","Omi-2","24","CMa","","7.05040881","-23.83329149","T","1147.4607","-285.015","1010.173","-463.662","G_R3","3.02","-7.279","-0.077","HIP","53.88","G_R3","-1.335","3.803","G_R3","-8.664","57.45","-2.849","B3 IA","T"
"640255","753-2754-1","3159656089318576896","33944","34033","52960","2649","","","","Gem","","7.06057582","10.95181799","T","181.4676","-48.835","171.339","34.476","G_R3","5.14","-1.154","1.391","HIP","19.592","G_R3","-2.326","-11.402","G_R3","-3.859","20.839","-5.907","K3III","T"
"640635","5963-1938-1","2936152657031151232","33956","34045","53244","2657","","Gam","23","CMa","Muliphein","7.06263684","-15.63328488","T","131.8925","-34.881","122.13","-35.542","G_R3","4.11","-1.491","-0.112","HIP","32.0","HYG","0.931","-11.435","G_R3","-8.493","27.619","-15.508","B8 II","T"
"641067","8126-2550-1","5508149631314682752","33971","34059","53811","2672","","","","Pup","","7.06488986","-49.58391765","T","61.7007","-11.008","38.458","-46.976","G_R3","4.92","0.969","0.14","HIP","31.259","G_R3","-56.878","149.108","G_R3","1.279","55.985","4.476","A4 IV","T"
"641532","7637-2648-1","5562659161507580800","33993","34081","53704","2666","","","","Pup","","7.06744334","-42.33727655","T","93.1281","-18.9887","66.1691","-62.7217","G_R3","5.2","0.355","0.198","HIP","28.0","HYG","-17.607","73.67","G_R3","-4.279","43.093","5.183","A3MA3-F0","T"
"641742","1353-1550-1","3366754155291545344","34000","34088","52973","2650","","Zet","43","Gem","Mekbuda","7.0684809","20.57029288","T","325.4241","-84.119","292.833","114.34","G_R3","4.01","-3.552","0.899","HIP","-0.831","G_R3","-7.738","-0.943","G_R3","11.547","3.039","-1.654","F7-G3IB","T"
"642328","8545-2238-1","5489977079223442944","34017","34105","54118","2683","","","","Car","","7.07175738","-56.74972316","T","96.4953","-14.6515","50.8392","-80.6975","G_R3","5.14","0.217","-0.032","HIP","30.0","HYG","12.983","-0.011","G_R3","-10.26","14.157","-25.091","AP SI","T"
"649866","5389-3064-1","3046209991399279360","34211","34301","53974","2678","","","","CMa","","7.11132596","-11.29402842","T","934.5794","-262.899","877.965","-183.032","HIP","5.41","-4.443","0.033","HIP","31.0","HYG","-3.27","1.96","HYG","4.67","34.907","2.444","B2 Ia/ab","T"
"655257","6532-5001-1","","34354","34444","54605","2693","","Del","25","CMa","Wezen","7.139857","-26.3932","HIP_X","492.6108","-129.733","421.761","-218.98","HIP","1.83","-6.633","0.671","HIP","34.0","HYG","-2.75","3.33","HYG","-3.833","34.302","-8.148","F8Ia","HYG"
"656368","9182-1411-1","5267405895350690304","34389","34481","55865","2736","","Gam-2","","Vol","","7.14579554","-70.49892452","T","40.8539","-4.03","13.029","-38.51","G_R3","3.78","0.724","1.006","HIP","3.0","HYG","23.62","108.653","G_R3","-10.527","18.555","4.197","K0 III","T"
"656684","7633-2708-1","5564659825994306176","34404","34495","54893","2702","","","","Pup","","7.14751888","-39.65565278","T","264.9467","-60.362","194.845","-169.082","G_R3","4.83","-2.286","-0.179","HIP","20.0","HYG","-10.577","7.785","G_R3","6.286","24.6","-5.236","B3 IV/V","T"
"660998","4823-4552-1","3059491988786433536","34530","34622","54810","2701","","","20","Mon","","7.17046707","-4.23710687","T","59.4848","-17.895","56.559","-4.395","G_R3","4.91","1.038","1.02","HIP","77.81","G_R3","-0.46","217.452","G_R3","-24.651","78.341","55.402","K0 III","T"
"662739","8127-1731-1","5508514570390830336","34578","34670","55526","2719","GJ 3434","","","Pup","","7.17985621","-48.93209745","T","100.7315","-20.117","63.044","-75.945","G_R3","5.12","0.104","1.251","HIP","63.972","G_R3","-18.453","197.529","G_R3","-26.0","110.464","13.735","K2 III","T"
"663843","2438-1059-1","886479673643853952","34601","34693","54719","2697","","Tau","46","Gem","","7.18565799","30.24516353","T","120.1036","-31.691","98.796","60.496","G_R3","4.41","-0.988","1.261","HIP","21.74","G_R3","-30.725","-48.515","G_R3","6.671","36.475","-12.911","K2III","T"
"664682","4815-3815-1","3111154810353133184","34631","34724","55057","2707","","","21","Mon","","7.18989324","-0.3019301","T","87.4735","-26.81","83.262","-0.461","G_R3","5.44","0.731","0.31","HIP","43.247","G_R3","-26.764","-9.813","G_R3","-2.685","44.546","-4.297","F2 IV","T"
"665490","2944-1954-1","946818432234294016","34660","34752","54716","2696","","","63","Aur","","7.19425696","39.32054585","T","131.3295","-31.25","96.673","83.218","G_R3","4.91","-0.682","1.451","HIP","-27.949","G_R3","45.314","2.986","G_R3","-19.83","-30.372","-16.272","K4II-III","T"
"666134","4815-3816-1","3110959269077522816","34677","34769","55185","2714","","Del","22","Mon","","7.19773893","-0.49276542","T","126.9556","-39.158","120.761","-1.092","G_R3","4.15","-1.368","-0.005","HIP","17.137","G_R3","-1.038","5.412","G_R3","-4.7","16.52","3.109","A0 IV","T"
"667408","7634-1222-1","5561373145220096640","34709","34802","55719","2727","","","","Pup","","7.20439103","-40.49880674","T","132.2034","-31.1755","95.5739","-85.8576","G_R3","5.3","-0.306","0.072","HIP","17.0","HYG","-18.376","-8.22","G_R3","7.977","12.681","-14.958","AP SREUCR","T"
"668347","8119-2547-1","5509770796785820416","34741","34834","55892","2740","Gl 268.1","","","Pup","","7.20934049","-46.75930683","T","21.3206","-4.547","13.88","-15.532","G_R3","4.49","2.846","0.324","HIP","0.198","G_R3","-135.806","107.433","G_R3","10.539","11.919","7.294","F0 IV","T"
"670432","8119-1757-1","5511635499783885440","34805","34899","56022","2746","","","","Pup","","7.2203752","-45.18274543","T","57.5963","-12.751","38.542","-40.856","G_R3","4.87","1.068","-0.003","HIP","4.0","HYG","-25.166","-87.38","G_R3","10.953","-11.232","-19.653","B9 V","T"
"673938","167-4147-1","3115290829498908288","34893","34987","55751","2729","","","","CMi","","7.23890623","3.11141805","T","237.2437","-75.495","224.542","12.877","G_R3","5.36","-1.516","1.193","HIP","36.784","G_R3","-4.346","-2.106","G_R3","-7.113","36.494","-0.368","K0 III","T"
"673681","6532-5000-1","5610288149803056896","34887","34981","56014","2745","","","27","CMa","","7.237559","-26.352507","HIP_X","440.6455","-125.703","374.31","-195.599","G_R3","4.42","-3.8","-0.17","HIP","17.63","G_R3","-6.749","4.723","G_R3","6.942","23.615","1.014","B3III","HYG"
"675496","6532-5003-1","5610257226031514240","34943","35037","56139","2749","","Ome","28","CMa","","7.24684835","-26.77266733","T","280.8174","-80.393","237.475","-126.495","G_R3","4.01","-3.232","-0.15","HIP","26.0","HYG","-11.617","8.109","G_R3","5.645","31.552","-2.074","B2 IV/VE","T"
"674913","8123-2767-1","5508659362328792704","34926","35020","56456","2762","","","","Pup","","7.24392805","-48.2719316","T","110.5107","-23.533","69.689","-82.475","G_R3","4.75","-0.467","-0.091","HIP","39.0","HYG","-4.272","-0.152","G_R3","-6.166","25.254","-29.159","B8/9 V","T"
"671430","7642-1461-1","5559704601966334848","34828","34922","56096","2748","","","","Pup","","7.22564454","-44.6397414","T","56.2095","-12.6148","37.9541","-39.4957","G_R3","4.42","0.671","1.331","HIP","61.51","G_R3","106.757","323.164","G_R3","-59.881","89.978","18.051","M5E","T"
"670902","1346-1397-1","3360277997443303424","34815","34909","55383","2717","","","51","Gem","","7.222854","16.15896481","T","198.7694","-60.082","181.216","55.318","G_R3","5.07","-1.422","1.653","HIP","-9.0","HYG","12.727","-41.447","G_R3","-12.083","-1.663","-40.016","K 3 V","T"
"677209","7103-2651-1","5605903228710920192","34990","35083","56342","2756","","","","CMa","","7.25585286","-30.68644312","T","209.571","-58.193","170.572","-106.952","G_R3","5.36","-1.247","-0.155","HIP","33.0","HYG","-13.502","14.36","G_R3","1.181","38.081","-4.573","B2 V","T"
"678895","3792-2513-1","990705816813310336","35053","35146","55280","2715","","","18","Lyn","","7.26525121","59.63746828","T","60.2556","-9.905","28.802","51.991","G_R3","5.2","1.3","1.081","HIP","24.038","G_R3","-100.375","-258.353","G_R3","2.453","81.027","-16.561","K2III","T"
"680958","6545-482-1","5606936597848690432","35110","35205","56618","2766","","","","CMa","","7.276387","-27.88117707","T","131.1861","-38.031","109.544","-61.348","G_R3","4.66","-0.929","1.589","HIP","42.0","HYG","-13.193","38.623","G_R3","-8.109","48.373","1.59","M2 III","T"
"681053","6537-3290-1","5618016960638976896","35115","35210","56577","2764","","","","CMa","","7.27689893","-23.31559164","T","822.7327","-247.895","713.722","-325.634","G_R3","4.83","-4.746","1.601","HIP","28.0","HYG","-3.816","3.896","G_R3","3.649","34.854","2.872","K4 III","T"
"681688","7115-3015-1","5589465632951699584","35131","35226","56779","2770","","","","Pup","","7.28039084","-36.5926326","T","283.3229","-74.832","214.817","-168.895","G_R3","5.03","-2.231","-0.161","HIP","9.0","HYG","-9.901","6.418","G_R3","8.49","16.051","1.556","B3 V","T"
"681700","9179-2107-1","5269012591076800256","35132","35228","57623","2803","","Del","","Vol","","7.28050711","-67.9571512","T","210.4307","-25.982","74.578","-195.049","G_R3","3.97","-2.646","0.76","HIP","23.867","G_R3","-4.288","8.491","G_R3","-1.491","17.28","-18.944","F8 IB/II","T"
"682641","7115-3019-1","5589311357728452608","35169","35264","56855","2773","","Pi","","Pup","","7.28571033","-37.09747668","T","173.5489","-45.719","130.657","-104.68","G_R3","2.71","-3.487","1.616","HIP","16.0","HYG","-11.562","6.52","G_R3","3.695","18.241","-5.372","K3 IB","T"
"685540","1346-1396-1","3168265196643846400","35253","35350","56537","2763","GJ 9231A","Lam","54","Gem","","7.30154971","16.54038384","T","30.6684","-9.825","27.709","8.731","G_R3","3.58","1.147","0.106","HIP","-15.336","G_R3","-46.157","-36.007","G_R3","10.74","-10.209","-9.384","A3V","T"
"686228","7115-3016-1","5589411172768195840","35266","35363","57150","2787","","","","Pup","","7.30510883","-36.7339557","T","286.0218","-76.805","215.973","-171.07","G_R3","4.65","-2.632","-0.099","HIP","19.0","HYG","-10.445","5.936","G_R3","6.628","23.628","-4.914","B2 V + B3 IVNE","T"
"686921","3400-2010-1","979713449315252736","35287","35384","56169","2751","","","","Lyn","","7.30888213","49.46475229","T","118.2038","-25.812","72.356","89.836","G_R3","5.0","-0.363","0.087","HIP","-15.135","G_R3","-1.089","3.98","G_R3","4.449","-10.656","-10.053","A3III-IV","T"
"686997","7630-2343-1","5561916578843653504","35295","35393","57240","2791","","","","Pup","","7.30930918","-39.21027996","T","135.9092","-35.394","99.18","-85.917","G_R3","5.24","-0.426","0.026","HIP","33.794","G_R3","-9.529","9.565","G_R3","-4.328","30.394","-16.589","A0 V","T"
"687470","6541-4204-1","5616537017987940736","35317","35415","57061","2782","","Tau","30","CMa","","7.311802","-24.954375","HIP_X","1734.6054","-529.5453","1480.8345","-731.8239","G_R3","4.37","-6.826","-0.132","HIP","40.0","HYG","-1.815","-0.496","G_R3","2.421","37.553","-20.574","O9Ib","HYG"
"687248","7115-3017-1","5589416086209311872","35309","35406","57219","2790","","","","Pup","","7.31060694","-36.74274007","T","334.1891","-90.093","252.186","-199.92","G_R3","5.11","-2.51","-0.17","HIP","18.0","HYG","-10.172","6.621","G_R3","8.212","24.914","-2.363","A0 V","T"
"687917","6545-3167-1","5616047494790640128","35330","35427","57146","2786","","","","CMa","","7.31424255","-26.58585198","T","531.6222","-160.365","447.547","-237.921","G_R3","5.29","-3.338","0.956","HIP","30.992","G_R3","-9.099","4.105","G_R3","10.677","38.184","-4.62","G2 II","T"
"691766","1359-2672-1","866177431955478144","35453","35550","56986","2777","Gl 271A","Del","55","Gem","Wasat","7.335383","21.98232","HIP_X","18.598","-5.9067","16.2023","6.9621","G_R3","3.5","2.153","0.374","HIP","-15.3","HYG","-27.722","-14.702","G_R3","6.99","-12.036","-6.929","F0IV...","HYG"
"687368","6541-4202-1","5617678822143017088","35315","35412","57060","2781","","","29","CMa","","7.31121623","-24.55870067","T","1169.6602","-358.063","1001.78","-486.14","G_R3","4.88","-5.46","-0.16","HIP","-11.0","HYG","-2.865","3.678","G_R3","15.473","3.907","23.121","O7F","T"
"693334","8132-2087-1","5492080582407617792","35490","35589","57917","2815","","","","Car","","7.34411324","-52.08592559","T","159.6282","-33.808","92.078","-125.936","G_R3","5.38","-0.636","-0.069","HIP","18.0","HYG","-8.673","0.381","G_R3","2.27","12.858","-14.024","B9 II/III","T"
"697400","1355-1288-1","3363781591243895040","35601","35699","57423","2795","","","56","Gem","","7.36579487","20.44365905","T","130.1874","-42.695","114.272","45.473","G_R3","5.09","-0.483","1.528","HIP","4.571","G_R3","-60.474","-23.693","G_R3","31.674","21.859","-12.105","K2","T"
"697714","2464-2366-1","898059352148520960","35611","35710","57264","2793","","","65","Aur","","7.36739373","36.76058358","T","79.0822","-22.199","59.34","47.329","G_R3","5.12","0.63","1.082","HIP","22.086","G_R3","-97.064","-22.733","G_R3","26.095","34.099","6.39","G8III","T"
"698317","5974-3954-1","2930559063426460544","35628","35727","57821","2812","","","","CMa","","7.37042486","-19.01659949","T","182.9583","-60.736","161.96","-59.616","G_R3","4.94","-1.372","-0.039","HIP","32.266","G_R3","-1.11","-6.451","G_R3","-9.169","27.194","-15.803","B5 II/III","T"
"700695","7108-4764-1","5592867453213998720","35697","35795","58155","2819","","","","CMa","","7.38352684","-31.92378176","T","395.9343","-119.075","314.246","-209.366","G_R3","5.4","-2.588","-0.161","HIP","24.0","HYG","-7.964","4.966","G_R3","5.014","28.954","-4.78","B3 V","T"
"702126","1913-2400-1","870205595882108800","35749","35846","57727","2808","","","57","Gem","","7.39125344","25.05053145","T","55.0134","-17.754","46.569","23.294","G_R3","5.04","1.338","0.902","HIP","5.43","G_R3","-66.676","-29.082","G_R3","13.351","13.792","-4.572","G8III","T"
"702303","7108-4765-1","5592847352767303680","35757","35855","58286","2823","","","","CMa","","7.39219295","-32.20207136","T","393.7703","-118.771","311.311","-209.843","G_R3","5.41","-2.566","-0.169","HIP","21.0","HYG","-6.208","5.285","G_R3","2.619","25.645","-2.843","B2/3 II/III","T"
"703984","6550-4525-1","5605797194566011520","35806","35904","58350","2827","","Eta","31","CMa","Aludra","7.40158474","-29.30311979","T","609.7561","-190.762","496.337","-298.433","HIP","2.45","-6.476","-0.083","HIP","41.0","HYG","-3.76","6.66","HYG","-6.062","46.068","-3.279","B5 IA","T"
"702153","6545-743-1","5612698416736187904","35750","35848","58215","2822","","","","CMa","","7.39138717","-27.83429781","T","209.0181","-65.85","172.707","-97.594","G_R3","5.37","-1.231","1.539","HIP","49.742","G_R3","26.466","-4.207","G_R3","-39.481","29.939","-26.912","K4 III","T"
"704095","2961-2073-1","948592288087009792","35809","35907","57669","2805","","","66","Aur","","7.40235219","40.67238797","T","310.7999","-84.612","220.017","202.559","G_R3","5.23","-2.232","1.249","HIP","22.553","G_R3","-4.081","-21.023","G_R3","-7.774","36.965","-8.794","K0III","T"
"705733","5966-1288-1","3028075299446506880","35853","35951","58343","2825","","","","CMa","","7.41116331","-16.20147468","T","305.0485","-105.777","273.169","-85.113","G_R3","5.18","-2.242","-0.035","HIP","2.0","HYG","-4.986","-20.734","G_R3","9.051","-3.407","-29.35","B2 VNE","T"
"705932","7104-3985-1","5592885801315568768","35859","35957","58535","2834","","","","CMa","","7.41218173","-31.80890234","T","195.9452","-60.17","155.265","-103.28","G_R3","5.35","-1.111","1.071","HIP","18.954","G_R3","-21.036","9.184","G_R3","10.775","26.273","-2.741","K1 III","T"
